id;uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;ID cidade;distancia_txt;dist_value;duracao_txt;duracao_value;status
16911;SP;GUAÍRA;RIBEIRÃO PRETO;SP 3517406;ITAPETININGA;SP;SP 3517406/ITAPETININGA;480 km;479557;5 horas 46 minutos;20732;OK
16912;SP;GUAPIAÇU;SÃO J. DO RIO PRETO;SP 3517505;ITAPETININGA;SP;SP 3517505/ITAPETININGA;450 km;450476;5 horas 20 minutos;19202;OK
16913;SP;GUAPIARA;ITAPETININGA;SP 3517604;ITAPETININGA;SP;SP 3517604/ITAPETININGA;93,5 km;93504;1 hora 26 minutos;5147;OK
16914;SP;GUARÁ;RIBEIRÃO PRETO;SP 3517703;ITAPETININGA;SP;SP 3517703/ITAPETININGA;429 km;428853;5 horas 15 minutos;18876;OK
16915;SP;GUARAÇAÍ;ARAÇATUBA;SP 3517802;ITAPETININGA;SP;SP 3517802/ITAPETININGA;513 km;512550;5 horas 59 minutos;21514;OK
16916;SP;GUARACI;SÃO J. DO RIO PRETO;SP 3517901;ITAPETININGA;SP;SP 3517901/ITAPETININGA;487 km;486520;5 horas 51 minutos;21051;OK
16917;SP;GUARANI D'OESTE;SÃO J. DO RIO PRETO;SP 3518008;ITAPETININGA;SP;SP 3518008/ITAPETININGA;587 km;586729;6 horas 39 minutos;23964;OK
16918;SP;GUARANTÃ;BAURU;SP 3518107;ITAPETININGA;SP;SP 3518107/ITAPETININGA;321 km;321373;4 horas 8 minutos;14867;OK
16919;SP;GUARARAPES;ARAÇATUBA;SP 3518206;ITAPETININGA;SP;SP 3518206/ITAPETININGA;456 km;456202;5 horas 32 minutos;19918;OK
16920;SP;GUARAREMA;METROP. DE SÃO PAULO;SP 3518305;ITAPETININGA;SP;SP 3518305/ITAPETININGA;257 km;257301;3 horas 19 minutos;11913;OK
16921;SP;GUARATINGUETÁ;VALE DO PARAÍBA;SP 3518404;ITAPETININGA;SP;SP 3518404/ITAPETININGA;354 km;354012;4 horas 23 minutos;15797;OK
16922;SP;GUAREÍ;ITAPETININGA;SP 3518503;ITAPETININGA;SP;SP 3518503/ITAPETININGA;53,1 km;53119;59 minutos;3526;OK
16923;SP;GUARIBA;RIBEIRÃO PRETO;SP 3518602;ITAPETININGA;SP;SP 3518602/ITAPETININGA;345 km;344940;4 horas 12 minutos;15096;OK
16924;SP;GUARUJÁ;BAIXADA SANTISTA;SP 3518701;ITAPETININGA;SP;SP 3518701/ITAPETININGA;285 km;284826;3 horas 36 minutos;12946;OK
16925;SP;GUARULHOS;METROP. DE SÃO PAULO;SP 3518800;ITAPETININGA;SP;SP 3518800/ITAPETININGA;199 km;198706;2 horas 38 minutos;9494;OK
16926;SP;GUATAPARÁ;RIBEIRÃO PRETO;SP 3518859;ITAPETININGA;SP;SP 3518859/ITAPETININGA;309 km;308554;3 horas 53 minutos;13972;OK
16927;SP;GUZOLÂNDIA;SÃO J. DO RIO PRETO;SP 3518909;ITAPETININGA;SP;SP 3518909/ITAPETININGA;517 km;517209;6 horas 5 minutos;21880;OK
16928;SP;HERCULÂNDIA;MARÍLIA;SP 3519006;ITAPETININGA;SP;SP 3519006/ITAPETININGA;419 km;418987;5 horas 7 minutos;18428;OK
16929;SP;HOLAMBRA;CAMPINAS;SP 3519055;ITAPETININGA;SP;SP 3519055/ITAPETININGA;214 km;214422;2 horas 43 minutos;9773;OK
16930;SP;HORTOLÂNDIA;CAMPINAS;SP 3519071;ITAPETININGA;SP;SP 3519071/ITAPETININGA;164 km;164104;2 horas 21 minutos;8438;OK
16931;SP;IACANGA;BAURU;SP 3519105;ITAPETININGA;SP;SP 3519105/ITAPETININGA;289 km;289332;3 horas 46 minutos;13551;OK
16932;SP;IACRI;MARÍLIA;SP 3519204;ITAPETININGA;SP;SP 3519204/ITAPETININGA;405 km;405283;5 horas 34 minutos;20017;OK
16933;SP;IARAS;BAURU;SP 3519253;ITAPETININGA;SP;SP 3519253/ITAPETININGA;191 km;190642;2 horas 49 minutos;10156;OK
16934;SP;IBATÉ;ARARAQUARA;SP 3519303;ITAPETININGA;SP;SP 3519303/ITAPETININGA;256 km;255559;3 horas 11 minutos;11459;OK
16935;SP;IBIRÁ;SÃO J. DO RIO PRETO;SP 3519402;ITAPETININGA;SP;SP 3519402/ITAPETININGA;426 km;426401;5 horas 7 minutos;18437;OK
16936;SP;IBIRAREMA;ASSIS;SP 3519501;ITAPETININGA;SP;SP 3519501/ITAPETININGA;251 km;251018;3 horas 28 minutos;12465;OK
16937;SP;IBITINGA;ARARAQUARA;SP 3519600;ITAPETININGA;SP;SP 3519600/ITAPETININGA;290 km;290345;3 horas 50 minutos;13793;OK
16938;SP;IBIÚNA;MACRO MET. PAULISTA;SP 3519709;ITAPETININGA;SP;SP 3519709/ITAPETININGA;131 km;130670;2 horas 1 minuto;7288;OK
16939;SP;ICÉM;SÃO J. DO RIO PRETO;SP 3519808;ITAPETININGA;SP;SP 3519808/ITAPETININGA;490 km;490241;5 horas 47 minutos;20797;OK
16940;SP;IEPÊ;ASSIS;SP 3519907;ITAPETININGA;SP;SP 3519907/ITAPETININGA;371 km;371347;4 horas 50 minutos;17415;OK
16941;SP;IGARAÇU DO TIETÊ;BAURU;SP 3520004;ITAPETININGA;SP;SP 3520004/ITAPETININGA;193 km;192617;2 horas 34 minutos;9253;OK
16942;SP;IGARAPAVA;RIBEIRÃO PRETO;SP 3520103;ITAPETININGA;SP;SP 3520103/ITAPETININGA;477 km;476572;5 horas 32 minutos;19944;OK
16943;SP;IGARATÁ;VALE DO PARAÍBA;SP 3520202;ITAPETININGA;SP;SP 3520202/ITAPETININGA;268 km;268101;3 horas 19 minutos;11941;OK
16944;SP;IGUAPE;LITORAL SUL PAULISTA;SP 3520301;ITAPETININGA;SP;SP 3520301/ITAPETININGA;217 km;216685;3 horas 47 minutos;13639;OK
16945;SP;ILHA COMPRIDA;LITORAL SUL PAULISTA;SP 3520426;ITAPETININGA;SP;SP 3520426/ITAPETININGA;224 km;224440;4 horas 0 minutos;14425;OK
16946;SP;ILHA SOLTEIRA;ARAÇATUBA;SP 3520442;ITAPETININGA;SP;SP 3520442/ITAPETININGA;604 km;604060;6 horas 54 minutos;24859;OK
16947;SP;ILHABELA;VALE DO PARAÍBA;SP 3520400;ITAPETININGA;SP;SP 3520400/ITAPETININGA;380 km;380158;6 horas 1 minuto;21667;OK
16948;SP;INDAIATUBA;CAMPINAS;SP 3520509;ITAPETININGA;SP;SP 3520509/ITAPETININGA;145 km;145085;1 hora 54 minutos;6831;OK
16949;SP;INDIANA;PRESIDENTE PRUDENTE;SP 3520608;ITAPETININGA;SP;SP 3520608/ITAPETININGA;416 km;416025;5 horas 12 minutos;18743;OK
16950;SP;INDIAPORÃ;SÃO J. DO RIO PRETO;SP 3520707;ITAPETININGA;SP;SP 3520707/ITAPETININGA;613 km;612741;7 horas 6 minutos;25578;OK
16951;SP;INÚBIA PAULISTA;PRESIDENTE PRUDENTE;SP 3520806;ITAPETININGA;SP;SP 3520806/ITAPETININGA;440 km;439671;5 horas 45 minutos;20716;OK
16952;SP;IPAUSSU;ASSIS;SP 3520905;ITAPETININGA;SP;SP 3520905/ITAPETININGA;194 km;193781;2 horas 44 minutos;9815;OK
16953;SP;IPERÓ;MACRO MET. PAULISTA;SP 3521002;ITAPETININGA;SP;SP 3521002/ITAPETININGA;80,4 km;80423;1 hora 23 minutos;5005;OK
16954;SP;IPEÚNA;PIRACICABA;SP 3521101;ITAPETININGA;SP;SP 3521101/ITAPETININGA;177 km;176665;2 horas 35 minutos;9323;OK
16955;SP;IPIGUÁ;SÃO J. DO RIO PRETO;SP 3521150;ITAPETININGA;SP;SP 3521150/ITAPETININGA;474 km;474029;5 horas 31 minutos;19843;OK
16956;SP;IPORANGA;ITAPETININGA;SP 3521200;ITAPETININGA;SP;SP 3521200/ITAPETININGA;192 km;192479;3 horas 32 minutos;12693;OK
16957;SP;IPUÃ;RIBEIRÃO PRETO;SP 3521309;ITAPETININGA;SP;SP 3521309/ITAPETININGA;449 km;449304;5 horas 19 minutos;19114;OK
16958;SP;IRACEMÁPOLIS;PIRACICABA;SP 3521408;ITAPETININGA;SP;SP 3521408/ITAPETININGA;172 km;172467;2 horas 20 minutos;8428;OK
16959;SP;IRAPUÃ;SÃO J. DO RIO PRETO;SP 3521507;ITAPETININGA;SP;SP 3521507/ITAPETININGA;375 km;375057;4 horas 47 minutos;17220;OK
16960;SP;IRAPURU;PRESIDENTE PRUDENTE;SP 3521606;ITAPETININGA;SP;SP 3521606/ITAPETININGA;485 km;484513;6 horas 5 minutos;21887;OK
16961;SP;ITABERÁ;ITAPETININGA;SP 3521705;ITAPETININGA;SP;SP 3521705/ITAPETININGA;155 km;155275;2 horas 4 minutos;7439;OK
