uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value;Status
AP;PEDRA BRANCA DO AMAPARI;AMAPÁ;AP 1600154;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;CUTIAS;AMAPÁ;AP 1600212;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;FERREIRA GOMES;AMAPÁ;AP 1600238;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;ITAUBAL;AMAPÁ;AP 1600253;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;MACAPÁ;AMAPÁ;AP 1600303;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;PORTO GRANDE;AMAPÁ;AP 1600535;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;SANTANA;AMAPÁ;AP 1600600;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;LARANJAL DO JARI;AMAPÁ;AP 1600279;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;MAZAGÃO;AMAPÁ;AP 1600402;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
AP;VITÓRIA DO JARI;AMAPÁ;AP 1600808;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
BA;BAIANÓPOLIS;EXTREMO OESTE BAIANO;BA 2902500;BELA VISTA DE GOIÁS;GO;886 km;885966;10 horas 56 minutos;39386;OK
BA;BARREIRAS;EXTREMO OESTE BAIANO;BA 2903201;BELA VISTA DE GOIÁS;GO;855 km;855183;10 horas 11 minutos;36678;OK
BA;CATOLÂNDIA;EXTREMO OESTE BAIANO;BA 2907400;BELA VISTA DE GOIÁS;GO;857 km;856515;10 horas 24 minutos;37435;OK
BA;FORMOSA DO RIO PRETO;EXTREMO OESTE BAIANO;BA 2911105;BELA VISTA DE GOIÁS;GO;1.009 km;1009106;12 horas 7 minutos;43640;OK
BA;LUÍS EDUARDO MAGALHÃES;EXTREMO OESTE BAIANO;BA 2919553;BELA VISTA DE GOIÁS;GO;788 km;788293;9 horas 19 minutos;33564;OK
BA;RIACHÃO DAS NEVES;EXTREMO OESTE BAIANO;BA 2926202;BELA VISTA DE GOIÁS;GO;943 km;942551;12 horas 25 minutos;44724;OK
BA;SÃO DESIDÉRIO;EXTREMO OESTE BAIANO;BA 2928901;BELA VISTA DE GOIÁS;GO;829 km;828568;9 horas 44 minutos;35062;OK
BA;ANGICAL;EXTREMO OESTE BAIANO;BA 2901403;BELA VISTA DE GOIÁS;GO;908 km;908162;11 horas 5 minutos;39927;OK
BA;BREJOLÂNDIA;EXTREMO OESTE BAIANO;BA 2904407;BELA VISTA DE GOIÁS;GO;973 km;972612;12 horas 12 minutos;43899;OK
BA;COTEGIPE;EXTREMO OESTE BAIANO;BA 2909406;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
BA;CRISTÓPOLIS;EXTREMO OESTE BAIANO;BA 2909703;BELA VISTA DE GOIÁS;GO;925 km;924997;11 horas 34 minutos;41665;OK
BA;MANSIDÃO;EXTREMO OESTE BAIANO;BA 2920452;BELA VISTA DE GOIÁS;GO;1.102 km;1102165;13 horas 45 minutos;49529;OK
BA;SANTA RITA DE CÁSSIA;EXTREMO OESTE BAIANO;BA 2928406;BELA VISTA DE GOIÁS;GO;1.023 km;1022974;12 horas 22 minutos;44517;OK
BA;TABOCAS DO BREJO VELHO;EXTREMO OESTE BAIANO;BA 2930907;BELA VISTA DE GOIÁS;GO;947 km;946619;12 horas 2 minutos;43342;OK
BA;WANDERLEY;EXTREMO OESTE BAIANO;BA 2933455;BELA VISTA DE GOIÁS;GO;999 km;999042;12 horas 45 minutos;45899;OK
BA;CANÁPOLIS;EXTREMO OESTE BAIANO;BA 2906105;BELA VISTA DE GOIÁS;GO;873 km;872943;11 horas 5 minutos;39910;OK
BA;COCOS;EXTREMO OESTE BAIANO;BA 2908101;BELA VISTA DE GOIÁS;GO;885 km;885129;11 horas 31 minutos;41489;OK
BA;CORIBE;EXTREMO OESTE BAIANO;BA 2909109;BELA VISTA DE GOIÁS;GO;862 km;861929;11 horas 25 minutos;41115;OK
BA;CORRENTINA;EXTREMO OESTE BAIANO;BA 2909307;BELA VISTA DE GOIÁS;GO;773 km;772662;9 horas 30 minutos;34222;OK
BA;JABORANDI;EXTREMO OESTE BAIANO;BA 2917359;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
BA;SANTA MARIA DA VITÓRIA;EXTREMO OESTE BAIANO;BA 2928109;BELA VISTA DE GOIÁS;GO;827 km;827163;10 horas 15 minutos;36874;OK
BA;SANTANA;EXTREMO OESTE BAIANO;BA 2928208;BELA VISTA DE GOIÁS;GO;879 km;879287;10 horas 57 minutos;39448;OK
BA;SÃO FÉLIX DO CORIBE;EXTREMO OESTE BAIANO;BA 2929057;BELA VISTA DE GOIÁS;GO;849 km;849003;10 horas 50 minutos;39013;OK
BA;SERRA DOURADA;EXTREMO OESTE BAIANO;BA 2930303;BELA VISTA DE GOIÁS;GO;914 km;914175;11 horas 25 minutos;41113;OK
BA;CAMPO ALEGRE DE LOURDES;VALE SÃO FRANCISCANO;BA 2905909;BELA VISTA DE GOIÁS;GO;1.336 km;1335727;19 horas 35 minutos;70471;OK
BA;CASA NOVA;VALE SÃO FRANCISCANO;BA 2907202;BELA VISTA DE GOIÁS;GO;1.588 km;1587970;23 horas 0 minutos;82805;OK
BA;CURAÇÁ;VALE SÃO FRANCISCANO;BA 2909901;BELA VISTA DE GOIÁS;GO;1.858 km;1858309;23 horas 45 minutos;85470;OK
BA;JUAZEIRO;VALE SÃO FRANCISCANO;BA 2918407;BELA VISTA DE GOIÁS;GO;1.771 km;1771258;22 horas 39 minutos;81563;OK
BA;PILÃO ARCADO;VALE SÃO FRANCISCANO;BA 2924405;BELA VISTA DE GOIÁS;GO;1.396 km;1395797;21 horas 11 minutos;76243;OK
BA;REMANSO;VALE SÃO FRANCISCANO;BA 2926004;BELA VISTA DE GOIÁS;GO;1.448 km;1447732;21 horas 16 minutos;76587;OK
BA;SENTO SÉ;VALE SÃO FRANCISCANO;BA 2930204;BELA VISTA DE GOIÁS;GO;1.553 km;1552557;23 horas 26 minutos;84363;OK
BA;SOBRADINHO;VALE SÃO FRANCISCANO;BA 2930774;BELA VISTA DE GOIÁS;GO;1.657 km;1657480;22 horas 58 minutos;82681;OK
BA;ABARÉ;VALE SÃO FRANCISCANO;BA 2900207;BELA VISTA DE GOIÁS;GO;2.001 km;2001353;1 dia 2 horas;93226;OK
BA;CHORROCHÓ;VALE SÃO FRANCISCANO;BA 2907707;BELA VISTA DE GOIÁS;GO;1.966 km;1965576;1 dia 1 hora;90462;OK
BA;GLÓRIA;VALE SÃO FRANCISCANO;BA 2911402;BELA VISTA DE GOIÁS;GO;1.945 km;1945413;1 dia 1 hora;90596;OK
BA;MACURURÉ;VALE SÃO FRANCISCANO;BA 2919900;BELA VISTA DE GOIÁS;GO;1.956 km;1956326;1 dia 1 hora;90800;OK
BA;PAULO AFONSO;VALE SÃO FRANCISCANO;BA 2924009;BELA VISTA DE GOIÁS;GO;1.935 km;1935339;1 dia 1 hora;89710;OK
BA;RODELAS;VALE SÃO FRANCISCANO;BA 2927101;BELA VISTA DE GOIÁS;GO;2.004 km;2004020;1 dia 2 horas;93037;OK
BA;BARRA;VALE SÃO FRANCISCANO;BA 2902708;BELA VISTA DE GOIÁS;GO;1.127 km;1127294;14 horas 17 minutos;51444;OK
BA;BURITIRAMA;VALE SÃO FRANCISCANO;BA 2904753;BELA VISTA DE GOIÁS;GO;1.153 km;1152696;14 horas 30 minutos;52201;OK
BA;IBOTIRAMA;VALE SÃO FRANCISCANO;BA 2913200;BELA VISTA DE GOIÁS;GO;1.090 km;1089791;13 horas 41 minutos;49263;OK
BA;ITAGUAÇU DA BAHIA;VALE SÃO FRANCISCANO;BA 2915353;BELA VISTA DE GOIÁS;GO;1.296 km;1295904;17 horas 11 minutos;61875;OK
BA;MORPARÁ;VALE SÃO FRANCISCANO;BA 2921609;BELA VISTA DE GOIÁS;GO;1.114 km;1113711;13 horas 59 minutos;50319;OK
BA;MUQUÉM DE SÃO FRANCISCO;VALE SÃO FRANCISCANO;BA 2922250;BELA VISTA DE GOIÁS;GO;999 km;999347;12 horas 16 minutos;44136;OK
BA;XIQUE-XIQUE;VALE SÃO FRANCISCANO;BA 2933604;BELA VISTA DE GOIÁS;GO;1.213 km;1213011;15 horas 39 minutos;56318;OK
BA;BOM JESUS DA LAPA;VALE SÃO FRANCISCANO;BA 2903904;BELA VISTA DE GOIÁS;GO;916 km;916055;11 horas 19 minutos;40742;OK
BA;CARINHANHA;VALE SÃO FRANCISCANO;BA 2907103;BELA VISTA DE GOIÁS;GO;1.022 km;1022246;12 horas 43 minutos;45798;OK
BA;FEIRA DA MATA;VALE SÃO FRANCISCANO;BA 2910776;BELA VISTA DE GOIÁS;GO;896 km;896439;12 horas 10 minutos;43790;OK
BA;PARATINGA;VALE SÃO FRANCISCANO;BA 2923704;BELA VISTA DE GOIÁS;GO;999 km;999358;12 horas 42 minutos;45717;OK
BA;SERRA DO RAMALHO;VALE SÃO FRANCISCANO;BA 2930154;BELA VISTA DE GOIÁS;GO;934 km;933957;11 horas 37 minutos;41810;OK
BA;SÍTIO DO MATO;VALE SÃO FRANCISCANO;BA 2930758;BELA VISTA DE GOIÁS;GO;964 km;963513;11 horas 54 minutos;42855;OK
BA;ANDORINHA;CENTRO NORTE BAIANO;BA 2901353;BELA VISTA DE GOIÁS;GO;1.691 km;1691460;21 horas 52 minutos;78719;OK
BA;ANTÔNIO GONÇALVES;CENTRO NORTE BAIANO;BA 2901809;BELA VISTA DE GOIÁS;GO;1.641 km;1640898;21 horas 17 minutos;76604;OK
BA;CAMPO FORMOSO;CENTRO NORTE BAIANO;BA 2906006;BELA VISTA DE GOIÁS;GO;1.531 km;1530761;21 horas 11 minutos;76238;OK
BA;FILADÉLFIA;CENTRO NORTE BAIANO;BA 2910859;BELA VISTA DE GOIÁS;GO;1.623 km;1623087;20 horas 36 minutos;74154;OK
BA;ITIÚBA;CENTRO NORTE BAIANO;BA 2917003;BELA VISTA DE GOIÁS;GO;1.645 km;1644883;20 horas 57 minutos;75410;OK
BA;JAGUARARI;CENTRO NORTE BAIANO;BA 2917706;BELA VISTA DE GOIÁS;GO;1.670 km;1670314;21 horas 20 minutos;76780;OK
BA;PINDOBAÇU;CENTRO NORTE BAIANO;BA 2924603;BELA VISTA DE GOIÁS;GO;1.616 km;1615720;20 horas 41 minutos;74484;OK
BA;SENHOR DO BONFIM;CENTRO NORTE BAIANO;BA 2930105;BELA VISTA DE GOIÁS;GO;1.647 km;1647235;20 horas 57 minutos;75421;OK
BA;UMBURANAS;CENTRO NORTE BAIANO;BA 2932457;BELA VISTA DE GOIÁS;GO;1.401 km;1401043;18 horas 52 minutos;67892;OK
BA;AMÉRICA DOURADA;CENTRO NORTE BAIANO;BA 2901155;BELA VISTA DE GOIÁS;GO;1.388 km;1388358;17 horas 35 minutos;63293;OK
BA;BARRA DO MENDES;CENTRO NORTE BAIANO;BA 2903003;BELA VISTA DE GOIÁS;GO;1.258 km;1258388;16 horas 17 minutos;58640;OK
BA;BARRO ALTO;CENTRO NORTE BAIANO;BA 2903235;BELA VISTA DE GOIÁS;GO;1.339 km;1338868;16 horas 53 minutos;60764;OK
BA;CAFARNAUM;CENTRO NORTE BAIANO;BA 2905305;BELA VISTA DE GOIÁS;GO;1.353 km;1352558;17 horas 4 minutos;61446;OK
BA;CANARANA;CENTRO NORTE BAIANO;BA 2906204;BELA VISTA DE GOIÁS;GO;1.349 km;1349025;16 horas 50 minutos;60621;OK
BA;CENTRAL;CENTRO NORTE BAIANO;BA 2907608;BELA VISTA DE GOIÁS;GO;1.290 km;1289562;16 horas 35 minutos;59695;OK
BA;GENTIO DO OURO;CENTRO NORTE BAIANO;BA 2911303;BELA VISTA DE GOIÁS;GO;1.225 km;1224569;15 horas 40 minutos;56371;OK
BA;IBIPEBA;CENTRO NORTE BAIANO;BA 2912400;BELA VISTA DE GOIÁS;GO;1.294 km;1294227;16 horas 45 minutos;60324;OK
BA;IBITITÁ;CENTRO NORTE BAIANO;BA 2913101;BELA VISTA DE GOIÁS;GO;1.306 km;1306017;16 horas 59 minutos;61135;OK
BA;IRAQUARA;CENTRO NORTE BAIANO;BA 2914406;BELA VISTA DE GOIÁS;GO;1.282 km;1282274;15 horas 55 minutos;57307;OK
BA;IRECÊ;CENTRO NORTE BAIANO;BA 2914604;BELA VISTA DE GOIÁS;GO;1.324 km;1324112;17 horas 3 minutos;61366;OK
BA;JOÃO DOURADO;CENTRO NORTE BAIANO;BA 2918357;BELA VISTA DE GOIÁS;GO;1.365 km;1365376;17 horas 50 minutos;64208;OK
BA;JUSSARA;CENTRO NORTE BAIANO;BA 2918506;BELA VISTA DE GOIÁS;GO;1.322 km;1322412;17 horas 23 minutos;62553;OK
BA;LAPÃO;CENTRO NORTE BAIANO;BA 2919157;BELA VISTA DE GOIÁS;GO;1.385 km;1385260;17 horas 23 minutos;62607;OK
BA;MULUNGU DO MORRO;CENTRO NORTE BAIANO;BA 2922052;BELA VISTA DE GOIÁS;GO;1.329 km;1328505;16 horas 49 minutos;60531;OK
BA;PRESIDENTE DUTRA;CENTRO NORTE BAIANO;BA 2925600;BELA VISTA DE GOIÁS;GO;1.329 km;1329378;17 horas 7 minutos;61592;OK
BA;SÃO GABRIEL;CENTRO NORTE BAIANO;BA 2929255;BELA VISTA DE GOIÁS;GO;1.351 km;1351483;17 horas 39 minutos;63549;OK
BA;SOUTO SOARES;CENTRO NORTE BAIANO;BA 2930808;BELA VISTA DE GOIÁS;GO;1.339 km;1339265;16 horas 56 minutos;60950;OK
BA;UIBAÍ;CENTRO NORTE BAIANO;BA 2932408;BELA VISTA DE GOIÁS;GO;1.320 km;1320429;17 horas 25 minutos;62701;OK
BA;CAÉM;CENTRO NORTE BAIANO;BA 2905107;BELA VISTA DE GOIÁS;GO;1.574 km;1573914;20 horas 9 minutos;72552;OK
BA;CALDEIRÃO GRANDE;CENTRO NORTE BAIANO;BA 2905503;BELA VISTA DE GOIÁS;GO;1.588 km;1587640;20 horas 4 minutos;72230;OK
BA;CAPIM GROSSO;CENTRO NORTE BAIANO;BA 2906873;BELA VISTA DE GOIÁS;GO;1.541 km;1540538;19 horas 30 minutos;70188;OK
BA;JACOBINA;CENTRO NORTE BAIANO;BA 2917508;BELA VISTA DE GOIÁS;GO;1.547 km;1547350;19 horas 42 minutos;70944;OK
BA;MIGUEL CALMON;CENTRO NORTE BAIANO;BA 2921203;BELA VISTA DE GOIÁS;GO;1.518 km;1518294;19 horas 14 minutos;69259;OK
BA;MIRANGABA;CENTRO NORTE BAIANO;BA 2921401;BELA VISTA DE GOIÁS;GO;1.525 km;1524844;19 horas 50 minutos;71414;OK
BA;MORRO DO CHAPÉU;CENTRO NORTE BAIANO;BA 2921708;BELA VISTA DE GOIÁS;GO;1.410 km;1410429;17 horas 48 minutos;64108;OK
BA;OUROLÂNDIA;CENTRO NORTE BAIANO;BA 2923357;BELA VISTA DE GOIÁS;GO;1.429 km;1429185;19 horas 12 minutos;69131;OK
BA;PIRITIBA;CENTRO NORTE BAIANO;BA 2924801;BELA VISTA DE GOIÁS;GO;1.483 km;1483469;18 horas 43 minutos;67409;OK
BA;PONTO NOVO;CENTRO NORTE BAIANO;BA 2925253;BELA VISTA DE GOIÁS;GO;1.594 km;1594118;20 horas 7 minutos;72448;OK
BA;QUIXABEIRA;CENTRO NORTE BAIANO;BA 2925931;BELA VISTA DE GOIÁS;GO;1.542 km;1541970;19 horas 44 minutos;71052;OK
BA;SÃO JOSÉ DO JACUÍPE;CENTRO NORTE BAIANO;BA 2929370;BELA VISTA DE GOIÁS;GO;1.525 km;1524894;19 horas 12 minutos;69145;OK
BA;SAÚDE;CENTRO NORTE BAIANO;BA 2929800;BELA VISTA DE GOIÁS;GO;1.592 km;1591982;20 horas 17 minutos;73014;OK
BA;SERROLÂNDIA;CENTRO NORTE BAIANO;BA 2930600;BELA VISTA DE GOIÁS;GO;1.542 km;1541946;19 horas 45 minutos;71108;OK
BA;VÁRZEA DO POÇO;CENTRO NORTE BAIANO;BA 2933109;BELA VISTA DE GOIÁS;GO;1.526 km;1526438;19 horas 25 minutos;69924;OK
BA;VÁRZEA NOVA;CENTRO NORTE BAIANO;BA 2933158;BELA VISTA DE GOIÁS;GO;1.451 km;1451129;18 horas 39 minutos;67165;OK
BA;BAIXA GRANDE;CENTRO NORTE BAIANO;BA 2902609;BELA VISTA DE GOIÁS;GO;1.463 km;1463325;18 horas 19 minutos;65954;OK
BA;BOA VISTA DO TUPIM;CENTRO NORTE BAIANO;BA 2903805;BELA VISTA DE GOIÁS;GO;1.404 km;1403612;17 horas 36 minutos;63364;OK
BA;IAÇU;CENTRO NORTE BAIANO;BA 2911907;BELA VISTA DE GOIÁS;GO;1.452 km;1451711;18 horas 12 minutos;65496;OK
BA;IBIQUERA;CENTRO NORTE BAIANO;BA 2912608;BELA VISTA DE GOIÁS;GO;1.373 km;1372812;17 horas 6 minutos;61540;OK
BA;ITABERABA;CENTRO NORTE BAIANO;BA 2914703;BELA VISTA DE GOIÁS;GO;1.422 km;1422415;17 horas 44 minutos;63839;OK
BA;LAJEDINHO;CENTRO NORTE BAIANO;BA 2919009;BELA VISTA DE GOIÁS;GO;1.350 km;1350414;17 horas 10 minutos;61824;OK
BA;MACAJUBA;CENTRO NORTE BAIANO;BA 2919603;BELA VISTA DE GOIÁS;GO;1.432 km;1431996;17 horas 53 minutos;64404;OK
BA;MAIRI;CENTRO NORTE BAIANO;BA 2920106;BELA VISTA DE GOIÁS;GO;1.497 km;1497128;18 horas 49 minutos;67758;OK
BA;MUNDO NOVO;CENTRO NORTE BAIANO;BA 2922102;BELA VISTA DE GOIÁS;GO;1.464 km;1464088;18 horas 40 minutos;67204;OK
BA;RUY BARBOSA;CENTRO NORTE BAIANO;BA 2927200;BELA VISTA DE GOIÁS;GO;1.405 km;1405034;17 horas 33 minutos;63208;OK
BA;TAPIRAMUTÁ;CENTRO NORTE BAIANO;BA 2931301;BELA VISTA DE GOIÁS;GO;1.425 km;1424988;18 horas 13 minutos;65590;OK
BA;VÁRZEA DA ROÇA;CENTRO NORTE BAIANO;BA 2933059;BELA VISTA DE GOIÁS;GO;1.530 km;1529992;19 horas 18 minutos;69494;OK
BA;ÁGUA FRIA;CENTRO NORTE BAIANO;BA 2900405;BELA VISTA DE GOIÁS;GO;1.653 km;1653396;21 horas 11 minutos;76276;OK
BA;ANGUERA;CENTRO NORTE BAIANO;BA 2901502;BELA VISTA DE GOIÁS;GO;1.557 km;1556996;19 horas 15 minutos;69303;OK
BA;ANTÔNIO CARDOSO;CENTRO NORTE BAIANO;BA 2901700;BELA VISTA DE GOIÁS;GO;1.549 km;1549212;19 horas 6 minutos;68778;OK
BA;CONCEIÇÃO DA FEIRA;CENTRO NORTE BAIANO;BA 2908200;BELA VISTA DE GOIÁS;GO;1.603 km;1603332;20 horas 5 minutos;72299;OK
BA;CONCEIÇÃO DO JACUÍPE;CENTRO NORTE BAIANO;BA 2908507;BELA VISTA DE GOIÁS;GO;1.601 km;1601434;19 horas 56 minutos;71788;OK
BA;CORAÇÃO DE MARIA;CENTRO NORTE BAIANO;BA 2908903;BELA VISTA DE GOIÁS;GO;1.607 km;1607128;20 horas 15 minutos;72899;OK
BA;ELÍSIO MEDRADO;CENTRO NORTE BAIANO;BA 2910305;BELA VISTA DE GOIÁS;GO;1.497 km;1496502;18 horas 37 minutos;67045;OK
BA;FEIRA DE SANTANA;CENTRO NORTE BAIANO;BA 2910800;BELA VISTA DE GOIÁS;GO;1.574 km;1573812;19 horas 33 minutos;70382;OK
BA;IPECAETÁ;CENTRO NORTE BAIANO;BA 2913804;BELA VISTA DE GOIÁS;GO;1.553 km;1552536;19 horas 21 minutos;69680;OK
BA;IPIRÁ;CENTRO NORTE BAIANO;BA 2914000;BELA VISTA DE GOIÁS;GO;1.499 km;1498636;18 horas 35 minutos;66892;OK
BA;IRARÁ;CENTRO NORTE BAIANO;BA 2914505;BELA VISTA DE GOIÁS;GO;1.623 km;1623133;20 horas 26 minutos;73530;OK
BA;ITATIM;CENTRO NORTE BAIANO;BA 2916856;BELA VISTA DE GOIÁS;GO;1.469 km;1469282;18 horas 5 minutos;65103;OK
BA;OURIÇANGAS;CENTRO NORTE BAIANO;BA 2923308;BELA VISTA DE GOIÁS;GO;1.634 km;1633515;20 horas 42 minutos;74519;OK
BA;PEDRÃO;CENTRO NORTE BAIANO;BA 2924108;BELA VISTA DE GOIÁS;GO;1.641 km;1641211;20 horas 37 minutos;74221;OK
BA;PINTADAS;CENTRO NORTE BAIANO;BA 2924652;BELA VISTA DE GOIÁS;GO;1.545 km;1545495;19 horas 6 minutos;68772;OK
BA;RAFAEL JAMBEIRO;CENTRO NORTE BAIANO;BA 2925956;BELA VISTA DE GOIÁS;GO;1.524 km;1524390;18 horas 45 minutos;67522;OK
BA;SANTA BÁRBARA;CENTRO NORTE BAIANO;BA 2927507;BELA VISTA DE GOIÁS;GO;1.608 km;1607973;20 horas 12 minutos;72707;OK
BA;SANTANÓPOLIS;CENTRO NORTE BAIANO;BA 2928307;BELA VISTA DE GOIÁS;GO;1.610 km;1609522;20 horas 8 minutos;72497;OK
BA;SANTA TERESINHA;CENTRO NORTE BAIANO;BA 2928505;BELA VISTA DE GOIÁS;GO;1.492 km;1492425;18 horas 36 minutos;66937;OK
BA;SANTO ESTÊVÃO;CENTRO NORTE BAIANO;BA 2928802;BELA VISTA DE GOIÁS;GO;1.538 km;1537788;18 horas 59 minutos;68324;OK
BA;SÃO GONÇALO DOS CAMPOS;CENTRO NORTE BAIANO;BA 2929305;BELA VISTA DE GOIÁS;GO;1.591 km;1591483;19 horas 51 minutos;71482;OK
BA;SERRA PRETA;CENTRO NORTE BAIANO;BA 2930402;BELA VISTA DE GOIÁS;GO;1.558 km;1557981;19 horas 19 minutos;69531;OK
BA;TANQUINHO;CENTRO NORTE BAIANO;BA 2931103;BELA VISTA DE GOIÁS;GO;1.618 km;1617779;20 horas 18 minutos;73091;OK
BA;TEODORO SAMPAIO;CENTRO NORTE BAIANO;BA 2931400;BELA VISTA DE GOIÁS;GO;1.620 km;1619885;20 horas 5 minutos;72309;OK
BA;CORONEL JOÃO SÁ;NORDESTE BAIANO;BA 2909208;BELA VISTA DE GOIÁS;GO;1.876 km;1875597;1 dia 1 hora;88449;OK
BA;JEREMOABO;NORDESTE BAIANO;BA 2918100;BELA VISTA DE GOIÁS;GO;1.857 km;1856685;23 horas 50 minutos;85785;OK
BA;PEDRO ALEXANDRE;NORDESTE BAIANO;BA 2924207;BELA VISTA DE GOIÁS;GO;1.905 km;1905415;1 dia 1 hora;88983;OK
BA;SANTA BRÍGIDA;NORDESTE BAIANO;BA 2927606;BELA VISTA DE GOIÁS;GO;1.907 km;1906538;1 dia 0 horas;88004;OK
BA;SÍTIO DO QUINTO;NORDESTE BAIANO;BA 2930766;BELA VISTA DE GOIÁS;GO;1.849 km;1849336;23 horas 52 minutos;85919;OK
BA;CANSANÇÃO;NORDESTE BAIANO;BA 2906808;BELA VISTA DE GOIÁS;GO;1.656 km;1656004;21 horas 38 minutos;77879;OK
BA;CANUDOS;NORDESTE BAIANO;BA 2906824;BELA VISTA DE GOIÁS;GO;1.832 km;1832445;23 horas 35 minutos;84887;OK
BA;EUCLIDES DA CUNHA;NORDESTE BAIANO;BA 2910701;BELA VISTA DE GOIÁS;GO;1.728 km;1727656;22 horas 50 minutos;82207;OK
BA;MONTE SANTO;NORDESTE BAIANO;BA 2921500;BELA VISTA DE GOIÁS;GO;1.690 km;1690253;22 horas 10 minutos;79782;OK
BA;NORDESTINA;NORDESTE BAIANO;BA 2922656;BELA VISTA DE GOIÁS;GO;1.658 km;1658167;21 horas 40 minutos;78010;OK
BA;QUEIMADAS;NORDESTE BAIANO;BA 2925808;BELA VISTA DE GOIÁS;GO;1.582 km;1581681;20 horas 0 minutos;71987;OK
BA;QUIJINGUE;NORDESTE BAIANO;BA 2925907;BELA VISTA DE GOIÁS;GO;1.800 km;1800377;23 horas 23 minutos;84151;OK
BA;TUCANO;NORDESTE BAIANO;BA 2931905;BELA VISTA DE GOIÁS;GO;1.726 km;1726329;22 horas 3 minutos;79361;OK
BA;UAUÁ;NORDESTE BAIANO;BA 2932002;BELA VISTA DE GOIÁS;GO;1.801 km;1800672;23 horas 11 minutos;83472;OK
BA;ADUSTINA;NORDESTE BAIANO;BA 2900355;BELA VISTA DE GOIÁS;GO;1.851 km;1851077;1 dia 0 horas;86854;OK
BA;ANTAS;NORDESTE BAIANO;BA 2901601;BELA VISTA DE GOIÁS;GO;1.815 km;1814824;23 horas 19 minutos;83950;OK
BA;BANZAÊ;NORDESTE BAIANO;BA 2902658;BELA VISTA DE GOIÁS;GO;1.794 km;1794150;23 horas 8 minutos;83305;OK
BA;CÍCERO DANTAS;NORDESTE BAIANO;BA 2907806;BELA VISTA DE GOIÁS;GO;1.790 km;1790279;22 horas 55 minutos;82494;OK
BA;CIPÓ;NORDESTE BAIANO;BA 2907905;BELA VISTA DE GOIÁS;GO;1.734 km;1733897;21 horas 59 minutos;79120;OK
BA;FÁTIMA;NORDESTE BAIANO;BA 2910750;BELA VISTA DE GOIÁS;GO;1.812 km;1811844;23 horas 15 minutos;83716;OK
BA;HELIÓPOLIS;NORDESTE BAIANO;BA 2911857;BELA VISTA DE GOIÁS;GO;1.792 km;1792328;23 horas 20 minutos;84020;OK
BA;ITAPICURU;NORDESTE BAIANO;BA 2916500;BELA VISTA DE GOIÁS;GO;1.779 km;1779333;22 horas 33 minutos;81204;OK
BA;NOVA SOURE;NORDESTE BAIANO;BA 2922904;BELA VISTA DE GOIÁS;GO;1.723 km;1722719;21 horas 50 minutos;78603;OK
BA;NOVO TRIUNFO;NORDESTE BAIANO;BA 2923050;BELA VISTA DE GOIÁS;GO;1.836 km;1835729;23 horas 48 minutos;85660;OK
BA;OLINDINA;NORDESTE BAIANO;BA 2923100;BELA VISTA DE GOIÁS;GO;1.749 km;1748759;21 horas 51 minutos;78683;OK
BA;PARIPIRANGA;NORDESTE BAIANO;BA 2923803;BELA VISTA DE GOIÁS;GO;1.852 km;1851967;23 horas 50 minutos;85790;OK
BA;RIBEIRA DO AMPARO;NORDESTE BAIANO;BA 2926509;BELA VISTA DE GOIÁS;GO;1.752 km;1752458;22 horas 19 minutos;80331;OK
BA;RIBEIRA DO POMBAL;NORDESTE BAIANO;BA 2926608;BELA VISTA DE GOIÁS;GO;1.757 km;1757195;22 horas 27 minutos;80832;OK
BA;ARACI;NORDESTE BAIANO;BA 2902104;BELA VISTA DE GOIÁS;GO;1.678 km;1678364;21 horas 18 minutos;76701;OK
BA;BARROCAS;NORDESTE BAIANO;BA 2903276;BELA VISTA DE GOIÁS;GO;1.652 km;1652475;21 horas 1 minuto;75647;OK
BA;BIRITINGA;NORDESTE BAIANO;BA 2903607;BELA VISTA DE GOIÁS;GO;1.664 km;1663735;21 horas 8 minutos;76089;OK
BA;CANDEAL;NORDESTE BAIANO;BA 2906402;BELA VISTA DE GOIÁS;GO;1.622 km;1621592;20 horas 23 minutos;73360;OK
BA;CAPELA DO ALTO ALEGRE;NORDESTE BAIANO;BA 2906857;BELA VISTA DE GOIÁS;GO;1.569 km;1569443;19 horas 42 minutos;70912;OK
